ID,Country,Contiment
grid.413378.a,United States,NA
grid.413379.b,New Zealand,OC
grid.413380.d,Canada,NA
grid.413381.c,Canada,NA
grid.413382.f,New Zealand,OC
grid.413383.e,China,AS
grid.413384.9,Nepal,AS
grid.413385.8,China,AS
grid.413387.a,China,AS
grid.413388.5,United States,NA
grid.413389.4,China,AS
grid.413390.c,China,AS
grid.413391.d,Ireland,EU
grid.413392.e,China,AS
grid.413393.f,Spain,EU
grid.413394.8,United States,NA
grid.413395.9,South Korea,AS
grid.413396.a,Spain,EU
grid.413397.b,United States,NA
grid.413399.5,Morocco,AF
grid.413400.2,Taiwan,AS
grid.413402.0,China,AS
grid.413403.1,South Korea,AS
grid.413404.6,United States,NA
grid.413405.7,China,AS
grid.413406.4,Turkey,AS
grid.413407.5,China,AS
grid.413408.a,Greece,EU
grid.413409.b,Spain,EU
grid.413410.3,Japan,AS
grid.413411.2,Japan,AS
grid.413412.1,Greece,EU
grid.413413.0,United Kingdom,EU
grid.413414.7,Greece,EU
grid.413415.6,Japan,AS
grid.413416.5,Japan,AS
grid.413417.4,India,AS
grid.413418.b,Kenya,AF
grid.413419.a,China,AS
grid.413420.0,United States,NA
grid.413421.1,Portugal,EU
grid.413422.2,China,AS
grid.413423.3,Brazil,SA
grid.413424.4,United States,NA
grid.413425.5,United States,NA
grid.413426.6,Brazil,SA
grid.413427.7,Japan,AS
grid.413428.8,China,AS
grid.413429.9,Canada,NA
grid.413430.1,Spain,EU
grid.413431.0,China,AS
grid.413432.3,China,AS
grid.413433.2,China,AS
grid.413434.5,United States,NA
grid.413435.4,China,AS
grid.413436.7,Japan,AS
grid.413437.6,Spain,EU
grid.413438.9,Portugal,EU
grid.413439.8,Portugal,EU
grid.413440.6,China,AS
grid.413441.7,United States,NA
grid.413442.4,Malaysia,AS
grid.413444.2,Spain,EU
grid.413445.3,Brazil,SA
grid.413446.0,Saudi Arabia,AS
grid.413447.1,Italy,EU
grid.413448.e,Spain,EU
grid.413449.f,Israel,AS
grid.413450.7,United States,NA
grid.413451.6,United States,NA
grid.413452.5,Australia,OC
grid.413453.4,Germany,EU
grid.413454.3,Poland,EU
grid.413455.2,United States,NA
grid.413456.1,United Kingdom,EU
grid.413457.0,Spain,EU
grid.413458.f,China,AS
grid.413459.e,Japan,AS
grid.413460.4,Turkey,AS
grid.413461.5,Malaysia,AS
grid.413462.6,Japan,AS
grid.413463.7,Brazil,SA
grid.413464.0,United States,NA
grid.413465.1,Japan,AS
grid.413466.2,Brazil,SA
grid.413467.3,Japan,AS
grid.413468.c,Portugal,EU
grid.413469.d,Israel,AS
grid.413470.5,Japan,AS
grid.413471.4,Brazil,SA
grid.413472.7,United States,NA
grid.413473.6,United States,NA
grid.413474.1,United States,NA
grid.413475.0,United Kingdom,EU
grid.413476.3,Argentina,SA
grid.413477.2,United Kingdom,EU
grid.413478.d,United States,NA
grid.413479.c,Malaysia,AS
grid.413480.a,United States,NA
grid.413481.b,Australia,OC
grid.413482.8,United States,NA
grid.413483.9,France,EU
grid.413484.e,United States,NA
grid.413485.f,United Arab Emirates,AS
grid.413486.c,Spain,EU
grid.413487.d,Turkey,AS
grid.413488.2,Saudi Arabia,AS
grid.413489.3,India,AS
grid.413490.b,India,AS
grid.413491.a,United Arab Emirates,AS
grid.413492.9,Spain,EU
grid.413493.8,Iran,AS
grid.413494.f,Saudi Arabia,AS
grid.413495.e,India,AS
grid.413496.d,United States,NA
grid.413497.c,Tunisia,AF
grid.413498.3,Tunisia,AF
grid.413499.2,United States,NA
grid.413500.3,United States,NA
grid.413501.2,Oman,AS
grid.413502.1,Spain,EU
grid.413503.0,Italy,EU
grid.413504.7,Venezuela,SA
grid.413505.6,Spain,EU
grid.413506.5,Spain,EU
grid.413507.4,Spain,EU
grid.413508.b,Netherlands,EU
grid.413509.a,United Kingdom,EU
grid.413511.3,United Arab Emirates,AS
grid.413513.1,Kuwait,AS
grid.413514.6,Spain,EU
grid.413515.7,Kuwait,AS
grid.413516.4,Spain,EU
grid.413517.5,United Arab Emirates,AS
grid.413520.1,Japan,AS
grid.413521.0,Spain,EU
grid.413522.3,Spain,EU
grid.413523.2,United Kingdom,EU
grid.413524.5,Spain,EU
grid.413525.4,United Kingdom,EU
grid.413526.7,Spain,EU
grid.413527.6,Kuwait,AS
grid.413528.9,United States,NA
grid.413529.8,United States,NA
grid.413530.0,Japan,AS
grid.413531.1,Spain,EU
grid.413532.2,Netherlands,EU
grid.413533.3,United States,NA
grid.413534.4,Ecuador,SA
grid.413535.5,Taiwan,AS
grid.413536.6,Spain,EU
grid.413537.7,Sweden,EU
grid.413538.8,United Kingdom,EU
grid.413539.9,Spain,EU
grid.413541.6,United States,NA
grid.413542.5,Qatar,AS
grid.413544.3,United States,NA
grid.413545.2,United States,NA
grid.413546.1,United States,NA
grid.413547.0,United States,NA
grid.413548.f,Qatar,AS
grid.413549.e,United States,NA
grid.413551.7,United States,NA
grid.413552.4,United States,NA
grid.413553.5,Japan,AS
grid.413554.2,United States,NA
grid.413555.3,United States,NA
grid.413556.0,Japan,AS
grid.413558.e,United States,NA
grid.413559.f,Lebanon,AS
grid.413560.5,Canada,NA
grid.413561.4,United States,NA
grid.413562.7,Brazil,SA
grid.413563.6,Spain,EU
grid.413565.0,India,AS
grid.413566.3,United States,NA
grid.413567.2,United States,NA
grid.413569.c,Gabon,AF
grid.413571.5,Canada,NA
grid.413572.6,United States,NA
grid.413573.7,Canada,NA
grid.413574.0,Canada,NA
grid.413575.1,United States,NA
grid.413576.2,United States,NA
grid.413578.c,United States,NA
grid.413579.d,United States,NA
grid.413580.b,United States,NA
grid.413581.a,Japan,AS
grid.413582.9,United Kingdom,EU
grid.413583.8,United States,NA
grid.413584.f,United States,NA
grid.413585.e,Zimbabwe,AF
grid.413586.d,Greece,EU
grid.413587.c,Singapore,AS
grid.413588.3,Denmark,EU
grid.413589.2,United Kingdom,EU
grid.413591.b,Netherlands,EU
grid.413592.8,United States,NA
grid.413593.9,Taiwan,AS
grid.413595.f,United States,NA
grid.413596.c,Iran,AS
grid.413597.d,China,AS
grid.413598.2,United States,NA
grid.413600.0,United States,NA
grid.413601.1,Taiwan,AS
grid.413602.2,United States,NA
grid.413603.3,Israel,AS
grid.413604.4,Taiwan,AS
grid.413605.5,China,AS
grid.413606.6,China,AS
grid.413607.7,Sweden,EU
grid.413608.8,China,AS
grid.413609.9,Australia,OC
grid.413610.1,United States,NA
grid.413611.0,United States,NA
grid.413612.3,United Kingdom,EU
grid.413613.2,Canada,NA
grid.413614.5,United States,NA
grid.413615.4,Canada,NA
grid.413616.7,India,AS
grid.413617.6,Japan,AS
grid.413618.9,India,AS
grid.413619.8,United Kingdom,EU
grid.413620.2,Pakistan,AS
grid.413621.3,United States,NA
grid.413623.1,United Kingdom,EU
grid.413624.6,United States,NA
grid.413625.7,United States,NA
grid.413626.4,Canada,NA
grid.413627.5,United States,NA
grid.413628.a,United Kingdom,EU
grid.413629.b,United Kingdom,EU
grid.413630.3,United States,NA
grid.413631.2,United Kingdom,EU
grid.413632.1,Canada,NA
grid.413633.0,United States,NA
grid.413634.7,Japan,AS
grid.413635.6,Poland,EU
grid.413636.5,United States,NA
grid.413637.4,Thailand,AS
grid.413638.b,United States,NA
grid.413639.a,United Kingdom,EU
grid.413640.4,United States,NA
grid.413641.5,South Korea,AS
grid.413642.6,China,AS
grid.413643.7,Italy,EU
grid.413644.0,China,AS
grid.413645.1,United States,NA
grid.413646.2,South Korea,AS
grid.413648.c,Australia,OC
grid.413649.d,Netherlands,EU
grid.413650.5,United States,NA
grid.413651.4,Germany,EU
grid.413652.7,Sweden,EU
grid.413653.6,Sweden,EU
grid.413654.1,United States,NA
grid.413655.0,Sweden,EU
grid.413656.3,United States,NA
grid.413657.2,Vietnam,AS
grid.413658.d,Iran,AS
grid.413659.c,United States,NA
grid.413660.6,Denmark,EU
grid.413661.7,United States,NA
grid.413662.4,Austria,EU
grid.413663.5,New Zealand,OC
grid.413664.2,Netherlands,EU
grid.413665.3,Japan,AS
grid.413666.0,United Kingdom,EU
grid.413667.1,Sweden,EU
grid.413668.e,India,AS
grid.413669.f,United States,NA
grid.413670.7,United States,NA
grid.413671.6,Italy,EU
grid.413672.5,Saudi Arabia,AS
grid.413673.4,United States,NA
grid.413674.3,Bangladesh,AS
grid.413675.2,Bangladesh,AS
grid.413676.1,United Kingdom,EU
grid.413677.0,United States,NA
grid.413678.f,Mexico,NA
grid.413679.e,China,AS
grid.413680.8,United States,NA
grid.413681.9,Netherlands,EU
grid.413682.a,United Kingdom,EU
grid.413683.b,India,AS
grid.413684.c,Norway,EU
grid.413685.d,United States,NA
grid.413686.e,United Kingdom,EU
grid.413687.f,United States,NA
grid.413689.1,United States,NA
grid.413690.9,Turkey,AS
grid.413691.8,United States,NA
grid.413692.b,United States,NA
grid.413693.a,Greece,EU
grid.413694.d,Italy,EU
grid.413695.c,France,EU
grid.413696.f,United States,NA
grid.413697.e,Japan,AS
grid.413698.1,Turkey,AS
grid.413699.0,Japan,AS
grid.413700.1,Norway,EU
grid.413701.0,United States,NA
grid.413702.3,United Kingdom,EU
grid.413703.2,United States,NA
grid.413704.5,United Kingdom,EU
grid.413705.4,United States,NA
grid.413706.7,United States,NA
grid.413708.9,United Kingdom,EU
grid.413709.8,Norway,EU
grid.413710.0,Nigeria,AF
grid.413711.1,Netherlands,EU
grid.413713.3,Japan,AS
grid.413714.4,United Kingdom,EU
grid.413715.5,United States,NA
grid.413716.6,Japan,AS
grid.413717.7,Denmark,EU
grid.413718.8,Nepal,AS
grid.413719.9,Japan,AS
grid.413720.3,United States,NA
grid.413721.2,United States,NA
grid.413722.1,Japan,AS
grid.413723.0,United States,NA
grid.413724.7,Japan,AS
grid.413725.6,Libya,AF
grid.413726.5,United States,NA
grid.413727.4,Finland,EU
grid.413728.b,United States,NA
grid.413730.2,United States,NA
grid.413731.3,Israel,AS
grid.413734.6,United States,NA
grid.413735.7,United States,NA
grid.413736.4,Morocco,AF
grid.413737.5,United States,NA
grid.413738.a,France,EU
grid.413739.b,Finland,EU
grid.413740.5,Spain,EU
grid.413741.4,Finland,EU
grid.413742.7,United States,NA
grid.413744.1,France,EU
grid.413745.0,France,EU
grid.413746.3,France,EU
grid.413748.d,United States,NA
grid.413749.c,Norway,EU
grid.413750.4,United States,NA
grid.413751.5,India,AS
grid.413752.6,Turkey,AS
grid.413754.0,France,EU
grid.413755.1,United States,NA
grid.413756.2,France,EU
grid.413757.3,Germany,EU
grid.413758.c,United States,NA
grid.413759.d,United States,NA
grid.413760.7,Czechia,EU
grid.413762.5,Netherlands,EU
grid.413763.4,Denmark,EU
grid.413764.3,Netherlands,EU
grid.413765.2,Iran,AS
grid.413766.1,France,EU
grid.413767.0,Poland,EU
grid.413768.f,Thailand,AS
grid.413769.e,Finland,EU
grid.413770.6,France,EU
grid.413771.7,Finland,EU
grid.413772.4,Australia,OC
grid.413773.5,United States,NA
grid.413774.2,Senegal,AF
grid.413775.3,United States,NA
grid.413776.0,France,EU
grid.413777.1,United States,NA
grid.413779.f,Japan,AS
grid.413780.9,France,EU
grid.413781.8,United States,NA
grid.413782.b,Norway,EU
grid.413783.a,Turkey,AS
grid.413784.d,France,EU
grid.413785.c,United States,NA
grid.413786.f,Japan,AS
grid.413787.e,India,AS
grid.413788.1,Pakistan,AS
grid.413789.0,France,EU
grid.413790.8,Turkey,AS
grid.413791.9,Turkey,AS
grid.413792.a,France,EU
grid.413793.b,South Korea,AS
grid.413794.c,Turkey,AS
grid.413795.d,Israel,AS
grid.413796.e,Turkey,AS
grid.413797.f,Pakistan,AS
grid.413798.0,Taiwan,AS
grid.413799.1,Sweden,EU
grid.413800.e,United States,NA
grid.413801.f,Taiwan,AS
grid.413802.c,France,EU
grid.413803.d,Hungary,EU
grid.413804.a,Taiwan,AS
grid.413805.b,Turkey,AS
grid.413806.8,United States,NA
grid.413807.9,United Kingdom,EU
grid.413808.6,United States,NA
grid.413809.7,United States,NA
grid.413810.f,China,AS
grid.413811.e,Italy,EU
grid.413812.d,United States,NA
grid.413813.c,United States,NA
grid.413814.b,Taiwan,AS
grid.413815.a,Singapore,AS
grid.413816.9,United Kingdom,EU
grid.413817.8,China,AS
grid.413818.7,United Kingdom,EU
grid.413819.6,Turkey,AS
grid.413820.c,United Kingdom,EU
grid.413821.d,South Africa,AF
grid.413822.e,China,AS
grid.413823.f,Sweden,EU
grid.413824.8,United Kingdom,EU
grid.413825.9,Japan,AS
grid.413826.a,United States,NA
grid.413827.b,Tunisia,AF
grid.413828.4,Japan,AS
grid.413829.5,United States,NA
grid.413830.d,United States,NA
grid.413831.c,United States,NA
grid.413832.f,Thailand,AS
grid.413833.e,United Kingdom,EU
grid.413835.8,Japan,AS
grid.413836.b,India,AS
grid.413837.a,United States,NA
grid.413838.5,South Korea,AS
grid.413839.4,India,AS
grid.413840.a,United States,NA
grid.413841.b,South Korea,AS
grid.413842.8,United Kingdom,EU
grid.413843.9,New Zealand,OC
grid.413844.e,Taiwan,AS
grid.413845.f,United States,NA
grid.413846.c,Taiwan,AS
grid.413847.d,United States,NA
grid.413848.2,United States,NA
grid.413849.3,United States,NA
grid.413850.b,Canada,NA
grid.413851.a,China,AS
grid.413852.9,France,EU
grid.413853.8,United States,NA
grid.413854.f,India,AS
grid.413855.e,China,AS
grid.413856.d,China,AS
grid.413857.c,United States,NA
grid.413858.3,France,EU
grid.413860.8,South Korea,AS
grid.413861.9,Italy,EU
grid.413862.a,Greece,EU
grid.413863.b,Kuwait,AS
grid.413864.c,United States,NA
grid.413865.d,France,EU
grid.413866.e,France,EU
grid.413868.0,United Kingdom,EU
grid.413869.1,United Kingdom,EU
grid.413870.9,United States,NA
grid.413871.8,Belgium,EU
grid.413872.b,United States,NA
grid.413873.a,United States,NA
grid.413874.d,United States,NA
grid.413875.c,France,EU
grid.413876.f,Taiwan,AS
grid.413877.e,Netherlands,EU
grid.413878.1,Taiwan,AS
grid.413879.0,United States,NA
grid.413880.6,Australia,OC
grid.413881.7,United States,NA
grid.413882.4,Japan,AS
grid.413883.5,United States,NA
grid.413884.2,United States,NA
grid.413885.3,France,EU
grid.413886.0,United States,NA
grid.413888.e,United States,NA
grid.413889.f,Japan,AS
grid.413890.7,United States,NA
grid.413891.6,Nigeria,AF
grid.413892.5,Singapore,AS
grid.413893.4,United Kingdom,EU
grid.413894.3,Ireland,EU
grid.413895.2,Ireland,EU
grid.413896.1,United States,NA
grid.413897.0,South Korea,AS
grid.413898.f,Singapore,AS
grid.413899.e,Canada,NA
grid.413900.f,United States,NA
grid.413901.e,Australia,OC
grid.413902.d,United States,NA
grid.413903.c,United States,NA
grid.413904.b,United States,NA
grid.413905.a,Canada,NA
grid.413906.9,United States,NA
grid.413908.7,Belgium,EU
grid.413909.6,India,AS
grid.413910.e,Thailand,AS
grid.413911.f,United States,NA
grid.413912.c,Taiwan,AS
grid.413913.d,United States,NA
grid.413914.a,Belgium,EU
grid.413916.8,United States,NA
grid.413917.9,United States,NA
grid.413918.6,Japan,AS
grid.413919.7,United States,NA
grid.413920.d,France,EU
grid.413921.c,Pakistan,AS
grid.413922.f,Canada,NA
grid.413923.e,Poland,EU
grid.413924.9,United States,NA
grid.413926.b,United States,NA
grid.413927.a,Switzerland,EU
grid.413928.5,Netherlands,EU
grid.413929.4,United States,NA
grid.413930.c,Pakistan,AS
grid.413931.d,United States,NA
grid.413932.e,France,EU
grid.413933.f,United States,NA
grid.413934.8,Switzerland,EU
grid.413935.9,United States,NA
grid.413936.a,Australia,OC
grid.413937.b,Spain,EU
grid.413938.4,United States,NA
grid.413939.5,United States,NA
grid.413940.b,United States,NA
grid.413941.a,Canada,NA
grid.413942.9,United States,NA
grid.413943.8,United States,NA
grid.413944.f,United States,NA
grid.413945.e,France,EU
grid.413946.d,Japan,AS
grid.413947.c,Japan,AS
grid.413948.3,United States,NA
grid.413950.a,Australia,OC
grid.413951.b,Japan,AS
grid.413952.8,New Zealand,OC
grid.413953.9,Canada,NA
grid.413954.e,United States,NA
grid.413955.f,Japan,AS
grid.413957.d,United States,NA
grid.413958.2,Switzerland,EU
grid.413959.3,France,EU
grid.413960.9,Japan,AS
grid.413961.8,France,EU
grid.413962.b,United States,NA
grid.413963.a,United States,NA
grid.413964.d,United Kingdom,EU
grid.413965.c,Japan,AS
grid.413966.f,United Kingdom,EU
grid.413967.e,South Korea,AS
grid.413968.1,Japan,AS
grid.413969.0,Switzerland,EU
grid.413970.8,United States,NA
grid.413971.9,United States,NA
grid.413972.a,Netherlands,EU
grid.413973.b,Australia,OC
grid.413974.c,Saudi Arabia,AS
grid.413975.d,France,EU
grid.413976.e,Australia,OC
grid.413977.f,United States,NA
grid.413978.0,Tunisia,AF
grid.413979.1,United States,NA
grid.413980.7,Tunisia,AF
grid.413981.6,Japan,AS
grid.413982.5,Germany,EU
grid.413983.4,Canada,NA
grid.413984.3,Japan,AS
grid.413985.2,China,AS
grid.413987.0,Hungary,EU
grid.413988.f,United States,NA
grid.413989.e,United States,NA
grid.413990.6,Israel,AS
grid.413991.7,United Kingdom,EU
grid.413992.4,India,AS
grid.413993.5,United States,NA
grid.413994.2,Poland,EU
grid.413995.3,Greece,EU
grid.413996.0,China,AS
grid.413997.1,India,AS
grid.413998.e,Brazil,SA
grid.413999.f,United States,NA
grid.414000.1,United States,NA
grid.414001.0,United States,NA
grid.414002.3,Greece,EU
grid.414003.2,Israel,AS
grid.414004.5,United Kingdom,EU
grid.414005.4,France,EU
grid.414006.7,Turkey,AS
grid.414007.6,France,EU
grid.414008.9,China,AS
grid.414009.8,Australia,OC
grid.414010.0,France,EU
grid.414011.1,China,AS
grid.414012.2,Greece,EU
grid.414013.3,Japan,AS
grid.414014.4,France,EU
grid.414015.5,Greece,EU
grid.414016.6,United States,NA
grid.414017.7,China,AS
grid.414018.8,France,EU
grid.414019.9,Canada,NA
grid.414020.3,Canada,NA
grid.414021.2,United States,NA
grid.414022.1,United States,NA
grid.414023.0,United States,NA
grid.414024.7,United States,NA
grid.414025.6,Greece,EU
grid.414026.5,United States,NA
grid.414027.4,United States,NA
grid.414028.b,France,EU
grid.414029.a,United States,NA
grid.414031.3,United States,NA
grid.414032.0,United States,NA
grid.414033.1,United States,NA
grid.414034.6,Portugal,EU
grid.414035.7,United States,NA
grid.414037.5,Greece,EU
grid.414038.a,United States,NA
grid.414039.b,France,EU
grid.414040.5,Netherlands,EU
grid.414041.4,France,EU
grid.414043.6,United States,NA
grid.414044.1,France,EU
grid.414045.0,Saudi Arabia,AS
grid.414047.2,France,EU
grid.414048.d,China,AS
grid.414049.c,United States,NA
grid.414050.4,United States,NA
grid.414051.5,France,EU
grid.414052.6,Cuba,NA
grid.414053.7,United States,NA
grid.414054.0,New Zealand,OC
grid.414055.1,New Zealand,OC
grid.414056.2,Canada,NA
grid.414057.3,New Zealand,OC
grid.414058.c,Denmark,EU
grid.414059.d,United States,NA
grid.414060.7,Israel,AS
grid.414061.6,Sweden,EU
grid.414062.5,Italy,EU
grid.414063.4,Germany,EU
grid.414064.3,Netherlands,EU
grid.414065.2,Austria,EU
grid.414066.1,Switzerland,EU
grid.414067.0,South Korea,AS
grid.414069.e,France,EU
grid.414070.6,Tunisia,AF
grid.414071.7,Turkey,AS
grid.414072.4,United States,NA
grid.414073.5,United States,NA
grid.414074.2,United States,NA
grid.414075.3,United States,NA
grid.414076.0,United States,NA
grid.414077.1,Italy,EU
grid.414078.e,United States,NA
grid.414079.f,Switzerland,EU
grid.414080.9,United States,NA
grid.414081.8,United Kingdom,EU
grid.414083.a,Turkey,AS
grid.414084.d,Israel,AS
grid.414085.c,France,EU
grid.414086.f,United States,NA
grid.414087.e,South Africa,AF
grid.414089.0,France,EU
grid.414090.8,Italy,EU
grid.414091.9,United Kingdom,EU
grid.414092.a,Denmark,EU
grid.414093.b,France,EU
grid.414094.c,Australia,OC
grid.414095.d,France,EU
grid.414096.e,India,AS
grid.414097.f,Australia,OC
grid.414099.1,South Korea,AS
grid.414101.1,Japan,AS
grid.414102.2,Australia,OC
grid.414103.3,France,EU
grid.414104.4,Australia,OC
grid.414105.5,Japan,AS
grid.414106.6,France,EU
grid.414107.7,Austria,EU
grid.414108.8,United Kingdom,EU
grid.414109.9,India,AS
grid.414110.1,United States,NA
grid.414111.0,France,EU
grid.414112.3,Turkey,AS
